date,me_net_value,me_gross_value,benchmark_value,me_drawdown_pct,benchmark_drawdown_pct
2014-09-17,100.0,100.0,112.2231,0.0,0.0
2014-09-18,99.9603,99.9603,112.5954,-0.04,0.0
2014-09-19,99.6159,99.6159,112.516,-0.384,-0.071
2014-09-22,99.3176,99.3176,112.0742,-0.682,-0.463
2014-09-23,99.5015,99.5015,111.69,-0.499,-0.804
2014-09-24,99.7605,99.7605,112.1498,-0.24,-0.396
2014-09-25,98.8375,98.8375,111.1715,-1.162,-1.265
2014-09-26,99.1153,99.1153,111.6107,-0.885,-0.875
2014-09-29,98.5507,98.5507,111.3435,-1.449,-1.112
2014-09-30,98.6148,98.6148,111.1494,-1.385,-1.284
2014-10-01,97.839,98.0351,110.4865,-2.161,-1.873
2014-10-02,97.6101,97.8057,110.2988,-2.39,-2.04
2014-10-03,97.8108,98.0069,110.7921,-2.189,-1.602
2014-10-06,97.4747,97.6701,111.0069,-2.525,-1.411
2014-10-07,96.9178,97.1121,110.1277,-3.082,-2.192
2014-10-08,98.081,98.2776,111.3157,-1.919,-1.137
2014-10-09,97.2472,97.4421,109.8258,-2.753,-2.46
2014-10-10,96.5367,96.7301,109.019,-3.463,-3.176
2014-10-13,96.3977,96.5909,108.4691,-3.602,-3.665
2014-10-14,96.6193,96.8129,108.6371,-3.381,-3.516
2014-10-15,96.2628,96.4557,108.2422,-3.737,-3.866
2014-10-16,95.8956,96.0877,108.0212,-4.104,-4.062
2014-10-17,96.485,96.6784,108.7958,-3.515,-3.375
2014-10-20,97.0315,97.226,109.4006,-2.968,-2.837
2014-10-21,97.871,98.0671,110.3878,-2.129,-1.961
2014-10-22,97.5333,97.7288,109.9178,-2.467,-2.378
2014-10-23,97.6217,97.8174,110.4516,-2.378,-1.904
2014-10-24,97.9849,98.1812,110.9416,-2.015,-1.469
2014-10-27,97.7845,97.9805,110.7336,-2.215,-1.654
2014-10-28,98.4049,98.6021,111.5604,-1.595,-0.919
2014-10-29,97.9076,98.1038,111.2887,-2.092,-1.161
2014-10-30,98.3012,98.4982,111.7439,-1.699,-0.756
2014-10-31,98.7038,98.9016,112.5217,-1.296,-0.065
2014-11-03,98.5371,98.7346,112.3282,-1.463,-0.237
2014-11-04,98.4228,98.62,112.0415,-1.577,-0.492
2014-11-05,98.595,98.7925,112.4156,-1.405,-0.16
2014-11-06,98.7181,98.9159,112.3442,-1.282,-0.223
2014-11-07,98.8877,99.0859,112.5797,-1.112,-0.014
2014-11-10,99.2406,99.4394,112.6817,-0.759,0.0
2014-11-11,99.36,99.5591,112.8524,-0.64,0.0
2014-11-12,100.008,100.2084,112.6879,0.0,-0.146
2014-11-13,100.0888,100.2893,112.8061,0.0,-0.041
2014-11-14,100.0218,100.2222,112.9083,-0.067,0.0
2014-11-17,99.7603,99.9602,112.8152,-0.328,-0.082
2014-11-18,100.0031,100.2035,113.3557,-0.086,0.0
2014-11-19,99.863,100.0632,113.114,-0.226,-0.213
2014-11-20,99.6707,99.8705,113.1781,-0.418,-0.157
2014-11-21,100.0567,100.2572,113.803,-0.032,0.0
2014-11-24,100.5758,100.7773,113.9291,0.0,0.0
2014-11-25,100.5457,100.7472,114.044,-0.03,0.0
2014-11-26,100.6929,100.8947,114.3311,0.0,0.0
2014-11-28,100.6623,100.864,114.0362,-0.03,-0.258
2014-12-01,100.4054,100.6066,113.5481,-0.286,-0.685
2014-12-02,100.5075,100.709,113.7908,-0.184,-0.473
2014-12-03,100.6004,100.802,113.9901,-0.092,-0.298
2014-12-04,100.5244,100.7259,113.9544,-0.167,-0.329
2014-12-05,100.5918,100.7934,113.9245,-0.1,-0.356
2014-12-08,100.0601,100.2607,113.4357,-0.628,-0.783
2014-12-09,99.9961,100.1965,113.2931,-0.692,-0.908
2014-12-10,99.1627,99.3614,112.39,-1.52,-1.698
2014-12-11,99.3254,99.5245,112.5082,-1.358,-1.594
2014-12-12,98.7243,98.9222,111.5247,-1.955,-2.455
2014-12-15,97.9692,98.1655,110.8182,-2.705,-3.072
2014-12-16,97.4491,97.6444,110.6751,-3.222,-3.198
2014-12-17,98.2019,98.3987,111.7459,-2.474,-2.261
2014-12-18,98.9772,99.1756,112.8533,-1.704,-1.292
2014-12-19,99.3105,99.5095,113.1875,-1.373,-1.0
2014-12-22,99.6371,99.8368,113.4824,-1.049,-0.742
2014-12-23,99.4753,99.6747,113.2866,-1.209,-0.914
2014-12-24,99.3279,99.5269,113.364,-1.356,-0.846
2014-12-26,99.7675,99.9675,113.7221,-0.919,-0.533
2014-12-29,99.5935,99.7931,113.7247,-1.092,-0.53
2014-12-30,99.3104,99.5094,113.3258,-1.373,-0.879
2014-12-31,98.9147,99.1129,112.8053,-1.766,-1.335
2015-01-02,98.615,99.0107,112.898,-2.064,-1.253
2015-01-05,97.3615,97.7522,111.742,-3.308,-2.265
2015-01-06,97.1504,97.5401,111.2696,-3.518,-2.678
2015-01-07,97.9108,98.3036,112.1021,-2.763,-1.95
2015-01-08,98.5275,98.9228,113.0917,-2.151,-1.084
2015-01-09,98.3873,98.782,112.6942,-2.29,-1.432
2015-01-12,97.7833,98.1757,112.3329,-2.89,-1.748
2015-01-13,97.1039,97.4935,112.3761,-3.564,-1.71
2015-01-14,96.1472,96.5329,112.1257,-4.514,-1.929
2015-01-15,96.491,96.8781,112.0752,-4.173,-1.973
2015-01-16,96.9912,97.3803,112.6988,-3.676,-1.428
2015-01-20,97.3797,97.7704,112.7877,-3.29,-1.35
2015-01-21,97.8715,98.2641,113.1471,-2.802,-1.036
2015-01-22,98.7973,99.1937,113.9946,-1.883,-0.294
2015-01-23,98.7067,99.1027,113.7348,-1.973,-0.522
2015-01-26,99.3813,99.78,114.0113,-1.303,-0.28
2015-01-27,98.6108,99.0064,113.4238,-2.068,-0.794
2015-01-28,97.6783,98.0702,112.7027,-2.994,-1.424
2015-01-29,98.0031,98.3962,113.299,-2.671,-0.903
2015-01-30,97.4746,97.8657,112.6549,-3.196,-1.466
2015-02-02,98.1739,98.5678,113.439,-2.502,-0.78
2015-02-03,98.3857,98.7804,114.2977,-2.291,-0.029
2015-02-04,98.2951,98.6895,113.9741,-2.381,-0.312
2015-02-05,98.5261,98.9214,114.5964,-2.152,0.0
2015-02-06,97.9893,98.3824,113.8557,-2.685,-0.646
2015-02-09,97.7633,98.1555,113.582,-2.91,-0.885
2015-02-10,98.1793,98.5732,114.0953,-2.496,-0.437
2015-02-11,98.1057,98.4993,114.0144,-2.569,-0.508
2015-02-12,98.6739,99.0697,114.8313,-2.005,0.0
2015-02-13,99.1651,99.563,115.0821,-1.517,0.0
2015-02-17,99.1401,99.5378,115.05,-1.542,-0.028
2015-02-18,99.1686,99.5665,115.2791,-1.514,0.0
2015-02-19,99.2082,99.6063,115.1816,-1.474,-0.085
2015-02-20,99.5704,99.9699,115.6501,-1.115,0.0
2015-02-23,99.5141,99.9134,115.6334,-1.171,-0.014
2015-02-24,99.7942,100.1946,116.1059,-0.893,0.0
2015-02-25,99.7627,100.163,116.1509,-0.924,0.0
2015-02-26,99.7407,100.1408,115.9299,-0.946,-0.19
2015-02-27,99.9384,100.3394,115.8032,-0.749,-0.299
2015-03-02,100.4431,100.8461,115.96,-0.248,-0.164
2015-03-03,100.3086,100.711,115.5849,-0.382,-0.487
2015-03-04,99.9423,100.3433,115.2742,-0.745,-0.755
2015-03-05,100.0669,100.4684,115.366,-0.622,-0.676
2015-03-06,99.1168,99.5145,114.1215,-1.565,-1.747
2015-03-09,99.5349,99.9342,114.3845,-1.15,-1.521
2015-03-10,98.7294,99.1255,113.3184,-1.95,-2.439
2015-03-11,98.7283,99.1244,113.3232,-1.951,-2.435
2015-03-12,99.2084,99.6064,114.1878,-1.474,-1.69
2015-03-13,98.7765,99.1728,113.7073,-1.903,-2.104
2015-03-16,99.5153,99.9146,114.6559,-1.17,-1.287
2015-03-17,99.4284,99.8273,114.5294,-1.256,-1.396
2015-03-18,99.8274,100.2279,115.8482,-0.86,-0.261
2015-03-19,99.6404,100.0401,115.2082,-1.045,-0.812
2015-03-20,100.1755,100.5774,116.208,-0.514,0.0
2015-03-23,100.1984,100.6004,116.2588,-0.491,0.0
2015-03-24,99.7913,100.1916,116.0754,-0.895,-0.158
2015-03-25,98.9783,99.3754,115.0926,-1.703,-1.003
2015-03-26,98.798,99.1944,114.6952,-1.882,-1.345
2015-03-27,98.9355,99.3324,114.8518,-1.745,-1.21
2015-03-30,99.4697,99.8688,115.5709,-1.215,-0.592
2015-03-31,99.0552,99.4526,114.9678,-1.626,-1.11
2015-04-01,99.0219,99.6184,115.1852,-1.66,-0.923
2015-04-02,99.2101,99.8078,115.4706,-1.473,-0.678
2015-04-06,99.7351,100.3359,116.0974,-0.951,-0.139
2015-04-07,99.6188,100.2189,115.9874,-1.067,-0.233
2015-04-08,99.7684,100.3695,116.2955,-0.918,0.0
2015-04-09,99.979,100.5813,116.489,-0.709,0.0
2015-04-10,100.0912,100.6941,116.7496,-0.598,0.0
2015-04-13,99.6757,100.2761,116.4167,-1.01,-0.285
2015-04-14,99.6084,100.2085,116.7673,-1.077,0.0
2015-04-15,99.991,100.5934,117.1671,-0.697,0.0
2015-04-16,100.092,100.6949,117.2303,-0.597,0.0
2015-04-17,99.3873,99.986,116.439,-1.297,-0.675
2015-04-20,99.8171,100.4184,116.8259,-0.87,-0.345
2015-04-21,100.1198,100.723,116.9025,-0.569,-0.28
2015-04-22,100.2198,100.8236,117.0306,-0.47,-0.17
2015-04-23,100.4799,101.0852,117.3639,-0.212,0.0
2015-04-24,100.6567,101.2631,117.6356,-0.036,0.0
2015-04-27,100.6254,101.2316,117.5431,-0.067,-0.079
2015-04-28,100.5526,101.1583,117.5726,-0.139,-0.054
2015-04-29,100.0975,100.7005,117.0496,-0.591,-0.498
2015-04-30,99.658,100.2583,116.3861,-1.028,-1.062
2015-05-01,100.0022,100.6047,116.9204,-0.686,-0.608
2015-05-04,100.2898,100.8939,117.0454,-0.4,-0.502
2015-05-05,99.5661,100.1659,116.0907,-1.119,-1.313
2015-05-06,99.1048,99.7019,115.7624,-1.577,-1.592
2015-05-07,99.3838,99.9825,115.9479,-1.3,-1.435
2015-05-08,100.2819,100.886,117.1502,-0.408,-0.413
2015-05-11,99.8044,100.4056,116.4896,-0.882,-0.974
2015-05-12,99.7504,100.3513,116.2798,-0.936,-1.153
2015-05-13,99.8197,100.4211,116.4047,-0.867,-1.046
2015-05-14,100.4388,101.0438,117.2696,-0.252,-0.311
2015-05-15,100.6342,101.2405,117.5695,-0.058,-0.056
2015-05-18,100.5127,101.1182,117.4304,-0.179,-0.174
2015-05-19,100.2953,100.8995,117.2379,-0.395,-0.338
2015-05-20,100.4275,101.0325,117.2382,-0.264,-0.338
2015-05-21,100.7049,101.3116,117.6262,0.0,-0.008
2015-05-22,100.697,101.3037,117.3798,-0.008,-0.217
2015-05-26,99.9896,100.592,116.5646,-0.71,-0.91
2015-05-27,100.4668,101.072,117.202,-0.236,-0.369
2015-05-28,100.3429,100.9473,117.0496,-0.36,-0.498
2015-05-29,100.0413,100.6439,116.5201,-0.659,-0.948
2015-06-01,99.7488,100.3497,116.4043,-0.949,-1.047
2015-06-02,99.6911,100.2916,116.3605,-1.007,-1.084
2015-06-03,99.6337,100.2339,116.3671,-1.064,-1.078
2015-06-04,99.0921,99.689,115.811,-1.602,-1.551
2015-06-05,98.9152,99.511,115.3331,-1.777,-1.957
2015-06-08,98.6544,99.2487,115.0491,-2.036,-2.199
2015-06-09,98.5543,99.148,114.7941,-2.136,-2.415
2015-06-10,99.2425,99.8403,115.6853,-1.452,-1.658
2015-06-11,99.4449,100.044,116.0741,-1.251,-1.327
2015-06-12,99.0878,99.6847,115.5404,-1.606,-1.781
2015-06-15,98.9854,99.5817,115.1697,-1.707,-2.096
2015-06-16,99.5052,100.1047,115.5631,-1.191,-1.762
2015-06-17,99.6021,100.2021,115.6417,-1.095,-1.695
2015-06-18,100.2062,100.8098,116.2873,-0.495,-1.146
2015-06-19,99.8558,100.4573,116.0307,-0.843,-1.364
2015-06-22,100.2056,100.8093,116.5435,-0.496,-0.928
2015-06-23,100.2434,100.8472,116.5681,-0.458,-0.907
2015-06-24,99.8121,100.4134,116.1247,-0.887,-1.284
2015-06-25,99.6266,100.2268,115.8897,-1.071,-1.484
2015-06-26,99.4593,100.0584,115.7866,-1.237,-1.572
2015-06-29,98.6356,99.2298,114.3603,-2.055,-2.784
2015-06-30,98.826,99.4213,114.4448,-1.866,-2.712
2015-07-01,98.7526,99.5466,114.794,-1.939,-2.416
2015-07-02,98.7644,99.5585,114.9275,-1.927,-2.302
2015-07-06,98.6214,99.4143,114.4656,-2.069,-2.695
2015-07-07,98.6318,99.4249,114.7262,-2.059,-2.473
2015-07-08,97.7226,98.5083,113.4749,-2.961,-3.537
2015-07-09,97.9281,98.7155,113.7459,-2.757,-3.307
2015-07-10,99.0156,99.8117,114.7248,-1.677,-2.474
2015-07-13,99.6299,100.4309,115.2339,-1.067,-2.042
2015-07-14,99.8079,100.6104,115.6793,-0.891,-1.663
2015-07-15,99.6923,100.4938,115.6533,-1.006,-1.685
2015-07-16,100.0163,100.8205,116.1849,-0.684,-1.233
2015-07-17,100.1637,100.9691,116.2008,-0.537,-1.22
2015-07-20,100.0071,100.8112,116.1832,-0.693,-1.235
2015-07-21,99.8703,100.6733,116.0403,-0.829,-1.356
2015-07-22,99.5398,100.3401,115.7605,-1.157,-1.594
2015-07-23,99.2566,100.0546,115.5168,-1.438,-1.801
2015-07-24,98.9519,99.7475,114.7713,-1.741,-2.435
2015-07-27,98.6163,99.4092,114.4133,-2.074,-2.739
2015-07-28,99.1618,99.959,115.1511,-1.532,-2.112
2015-07-29,99.3659,100.1648,115.5276,-1.33,-1.792
2015-07-30,99.308,100.1064,115.5155,-1.387,-1.802
2015-07-31,99.3195,100.118,115.7163,-1.376,-1.632
2015-08-03,99.0281,99.8243,115.555,-1.665,-1.769
2015-08-04,98.9921,99.7881,115.3181,-1.701,-1.97
2015-08-05,99.0805,99.8771,115.5389,-1.613,-1.782
2015-08-06,98.6133,99.4062,115.0926,-2.077,-2.162
2015-08-07,98.5547,99.3471,115.0493,-2.135,-2.199
2015-08-10,98.8351,99.6298,115.8309,-1.857,-1.534
2015-08-11,98.4583,99.2499,115.186,-2.231,-2.082
2015-08-12,98.4028,99.1939,115.0648,-2.286,-2.185
2015-08-13,98.2324,99.0222,114.8586,-2.455,-2.361
2015-08-14,98.3878,99.1788,115.0437,-2.301,-2.203
2015-08-17,98.4769,99.2686,115.347,-2.212,-1.945
2015-08-18,97.3616,98.1444,114.9464,-3.32,-2.286
2015-08-19,97.3703,98.1531,114.5191,-3.311,-2.649
2015-08-20,96.4741,97.2498,113.0954,-4.201,-3.86
2015-08-21,94.8998,95.6628,111.2176,-5.764,-5.456
2015-08-24,92.5897,93.3341,108.6577,-8.058,-7.632
2015-08-25,92.5077,93.2514,108.1481,-8.14,-8.065
2015-08-26,94.2565,95.0143,110.1331,-6.403,-6.378
2015-08-27,95.3879,96.1548,111.6433,-5.28,-5.094
2015-08-28,95.4919,96.2597,111.6478,-5.177,-5.09
2015-08-31,95.0098,95.7737,111.0407,-5.655,-5.606
2015-09-01,93.6608,94.4138,109.1074,-6.995,-7.25
2015-09-02,94.5629,95.3232,110.2317,-6.099,-6.294
2015-09-03,94.4733,95.2329,110.3248,-6.188,-6.215
2015-09-04,93.7973,94.5514,109.264,-6.859,-7.117
2015-09-08,95.1576,95.9227,110.8375,-5.508,-5.779
2015-09-09,94.5204,95.2804,110.1483,-6.141,-6.365
2015-09-10,94.8322,95.5946,110.4263,-5.832,-6.128
2015-09-11,95.101,95.8656,110.6954,-5.565,-5.9
2015-09-14,94.7296,95.4913,110.4372,-5.933,-6.119
2015-09-15,95.0889,95.8534,110.9482,-5.577,-5.685
2015-09-16,95.5993,96.368,111.6555,-5.07,-5.084
2015-09-17,95.7573,96.5272,111.8181,-4.913,-4.945
2015-09-18,95.1822,95.9475,110.7352,-5.484,-5.866
2015-09-21,95.0687,95.8331,110.8082,-5.597,-5.804
2015-09-22,94.5033,95.2631,109.834,-6.158,-6.632
2015-09-23,94.3928,95.1517,109.6332,-6.268,-6.803
2015-09-24,94.4124,95.1715,109.457,-6.248,-6.952
2015-09-25,94.2368,94.9945,109.4771,-6.423,-6.935
2015-09-28,93.2155,93.965,108.082,-7.437,-8.121
2015-09-29,93.1841,93.9333,108.1791,-7.468,-8.039
2015-09-30,94.0596,94.8159,109.5198,-6.599,-6.899
2015-10-01,94.122,95.0689,109.715,-6.537,-6.733
2015-10-02,95.0298,95.9858,110.9567,-5.635,-5.678
2015-10-05,95.8262,96.7902,112.0452,-4.845,-4.752
2015-10-06,95.8473,96.8116,111.9472,-4.824,-4.836
2015-10-07,96.2223,97.1903,112.7067,-4.451,-4.19
2015-10-08,96.5421,97.5133,113.2015,-4.134,-3.769
2015-10-09,96.7283,97.7014,113.2853,-3.949,-3.698
2015-10-12,96.8362,97.8104,113.257,-3.842,-3.722
2015-10-13,96.5293,97.5004,112.6509,-4.146,-4.237
2015-10-14,96.658,97.6304,112.7257,-4.019,-4.174
2015-10-15,97.4552,98.4356,113.7334,-3.227,-3.317
2015-10-16,97.762,98.7456,113.8944,-2.922,-3.18
2015-10-19,97.7572,98.7406,113.7911,-2.927,-3.268
2015-10-20,97.7032,98.6861,113.6468,-2.981,-3.391
2015-10-21,97.3528,98.3322,113.3167,-3.329,-3.671
2015-10-22,98.3824,99.3722,114.5355,-2.306,-2.635
2015-10-23,99.0871,100.0839,115.1071,-1.607,-2.149
2015-10-26,99.1953,100.1932,114.9147,-1.499,-2.313
2015-10-27,99.2721,100.2709,114.6156,-1.423,-2.567
2015-10-28,99.7496,100.7531,115.1645,-0.949,-2.101
2015-10-29,99.7151,100.7183,114.7841,-0.983,-2.424
2015-10-30,99.7985,100.8025,114.6041,-0.9,-2.577
2015-11-02,101.0311,102.0475,115.3332,0.0,-1.957
2015-11-03,101.9604,102.9862,115.4941,0.0,-1.82
2015-11-04,101.9121,102.9374,115.2455,-0.047,-2.032
2015-11-05,101.3275,102.3469,115.0111,-0.621,-2.231
2015-11-06,100.834,101.8485,114.681,-1.105,-2.512
2015-11-09,100.395,101.405,113.9476,-1.535,-3.135
2015-11-10,99.5591,100.5607,114.0263,-2.355,-3.068
2015-11-11,98.927,99.9223,113.9238,-2.975,-3.155
2015-11-12,98.8693,99.8639,113.0414,-3.032,-3.905
2015-11-13,98.2177,99.2058,112.3585,-3.671,-4.486
2015-11-16,98.9113,99.9064,113.3804,-2.99,-3.617
2015-11-17,98.8907,99.8855,113.4208,-3.011,-3.583
2015-11-18,99.6729,100.6756,114.3673,-2.244,-2.778
2015-11-19,99.6761,100.6788,114.52,-2.24,-2.648
2015-11-20,99.8191,100.8233,114.6863,-2.1,-2.507
2015-11-23,99.6725,100.6753,114.4351,-2.244,-2.721
2015-11-24,99.7127,100.7158,114.573,-2.205,-2.603
2015-11-25,99.827,100.8313,114.5633,-2.092,-2.612
2015-11-27,100.3353,101.3448,114.5333,-1.594,-2.637
2015-11-30,100.613,101.6252,114.3273,-1.322,-2.812
2015-12-01,100.8334,101.8478,115.1909,-1.105,-2.078
2015-12-02,100.2271,101.2354,114.3764,-1.7,-2.771
2015-12-03,99.4687,100.4694,113.2556,-2.444,-3.723
2015-12-04,100.5058,101.5169,114.538,-1.427,-2.633
2015-12-07,100.829,101.8433,114.0744,-1.11,-3.027
2015-12-08,100.9014,101.9165,113.44,-1.039,-3.567
2015-12-09,100.4307,101.4411,113.0056,-1.5,-3.936
2015-12-10,100.4263,101.4366,113.0728,-1.505,-3.879
2015-12-11,100.1896,101.1976,111.7843,-1.737,-4.974
2015-12-14,100.2659,101.2747,111.9356,-1.662,-4.845
2015-12-15,101.1574,102.175,112.5438,-0.788,-4.328
2015-12-16,101.7404,102.764,113.6034,-0.216,-3.428
2015-12-17,101.0507,102.0673,112.6805,-0.892,-4.212
2015-12-18,100.4247,101.435,111.7441,-1.506,-5.008
2015-12-21,100.3805,101.3904,112.2554,-1.55,-4.574
2015-12-22,100.7117,101.7249,112.7645,-1.225,-4.141
2015-12-23,101.3618,102.3816,113.7102,-0.587,-3.337
2015-12-24,101.5517,102.5734,113.62,-0.401,-3.414
2015-12-28,100.7522,101.7658,113.4325,-1.185,-3.573
2015-12-29,101.4548,102.4755,114.0235,-0.496,-3.071
2015-12-30,100.8829,101.8978,113.5151,-1.057,-3.503
2015-12-31,100.4824,101.4933,112.9232,-1.45,-4.006
2016-01-04,99.6314,100.8354,111.8772,-2.284,-4.895
2016-01-05,99.6301,100.8341,111.9729,-2.286,-4.814
2016-01-06,99.094,100.2915,111.2333,-2.811,-5.442
2016-01-07,98.2812,99.4689,109.7154,-3.608,-6.733
2016-01-08,97.7071,98.8878,109.0643,-4.172,-7.286
2016-01-11,97.6698,98.8501,108.924,-4.208,-7.406
2016-01-12,97.9303,99.1138,109.4444,-3.953,-6.963
2016-01-13,96.7678,97.9372,108.2171,-5.093,-8.006
2016-01-14,97.4569,98.6347,109.1206,-4.417,-7.238
2016-01-15,95.5029,96.657,107.4719,-6.333,-8.64
2016-01-19,95.8365,96.9946,107.7021,-6.006,-8.444
2016-01-20,95.8506,97.0089,106.7587,-5.992,-9.246
2016-01-21,95.8747,97.0333,107.1015,-5.969,-8.955
2016-01-22,96.5943,97.7616,108.5387,-5.263,-7.733
2016-01-25,96.1021,97.2634,107.5624,-5.746,-8.563
2016-01-26,96.7613,97.9306,108.5881,-5.099,-7.691
2016-01-27,96.2144,97.3771,108.0095,-5.636,-8.183
2016-01-28,96.3869,97.5517,108.4053,-5.466,-7.847
2016-01-29,97.5046,98.6829,110.0159,-4.37,-6.477
2016-02-01,97.4158,98.593,109.794,-4.457,-6.666
2016-02-02,96.5906,97.7578,108.6873,-5.267,-7.607
2016-02-03,96.9087,98.0798,109.2327,-4.955,-7.143
2016-02-04,97.3277,98.5038,109.4197,-4.544,-6.984
2016-02-05,96.4183,97.5834,108.292,-5.436,-7.943
2016-02-08,95.8286,96.9866,107.5451,-6.014,-8.578
2016-02-09,95.7301,96.8869,107.2712,-6.111,-8.811
2016-02-10,95.9734,97.1332,107.3348,-5.872,-8.756
2016-02-11,95.8278,96.9858,106.5257,-6.015,-9.444
2016-02-12,96.5021,97.6683,107.536,-5.353,-8.585
2016-02-16,97.3472,98.5235,108.5828,-4.525,-7.696
2016-02-17,98.2657,99.4532,109.6608,-3.624,-6.779
2016-02-18,98.3097,99.4977,109.5464,-3.581,-6.876
2016-02-19,98.2521,99.4395,109.4,-3.637,-7.001
2016-02-22,99.0546,100.2516,110.2554,-2.85,-6.274
2016-02-23,98.3046,99.4926,109.4268,-3.586,-6.978
2016-02-24,98.5809,99.7722,109.6109,-3.315,-6.822
2016-02-25,99.1517,100.3499,110.4081,-2.755,-6.144
2016-02-26,98.9637,100.1596,110.2235,-2.939,-6.301
2016-02-29,98.8504,100.045,109.7897,-3.05,-6.67
2016-03-01,99.9604,101.1683,111.282,-1.962,-5.401
2016-03-02,100.1137,101.3235,111.6453,-1.811,-5.092
2016-03-03,100.3494,101.5621,112.06,-1.58,-4.74
2016-03-04,100.3648,101.5777,112.4104,-1.565,-4.442
2016-03-07,100.3197,101.532,112.4174,-1.609,-4.436
2016-03-08,99.8606,101.0673,111.7635,-2.059,-4.992
2016-03-09,100.0056,101.2141,112.0817,-1.917,-4.721
2016-03-10,100.0339,101.2427,112.0433,-1.89,-4.754
2016-03-11,100.7984,102.0165,113.2599,-1.14,-3.72
2016-03-14,100.5792,101.7947,113.1732,-1.355,-3.793
2016-03-15,100.4249,101.6385,112.8257,-1.506,-4.089
2016-03-16,101.0942,102.3159,113.575,-0.85,-3.452
2016-03-17,101.449,102.6749,114.2023,-0.502,-2.919
2016-03-18,101.483,102.7093,114.3756,-0.468,-2.771
2016-03-21,101.5505,102.7777,114.386,-0.402,-2.762
2016-03-22,101.5709,102.7983,114.3052,-0.382,-2.831
2016-03-23,101.0891,102.3107,113.8235,-0.855,-3.241
2016-03-24,100.9637,102.1838,113.6152,-0.978,-3.418
2016-03-28,101.1003,102.322,113.8149,-0.844,-3.248
2016-03-29,101.8362,103.0669,114.6718,-0.122,-2.519
2016-03-30,102.0068,103.2395,115.0729,0.0,-2.179
2016-03-31,102.0,103.2326,114.8776,-0.007,-2.345
2016-04-01,102.0179,103.4577,114.994,0.0,-2.246
2016-04-04,101.8044,103.2411,114.7506,-0.209,-2.452
2016-04-05,101.3936,102.8245,113.9723,-0.612,-3.114
2016-04-06,101.9803,103.4195,114.7899,-0.037,-2.419
2016-04-07,101.4079,102.8391,114.0488,-0.598,-3.049
2016-04-08,101.6446,103.0791,114.5893,-0.366,-2.59
2016-04-11,101.6955,103.1307,114.5053,-0.316,-2.661
2016-04-12,102.2332,103.676,115.255,0.0,-2.024
2016-04-13,102.7904,104.241,116.0861,0.0,-1.317
2016-04-14,102.6596,104.1084,116.0167,-0.127,-1.376
2016-04-15,102.7378,104.1877,116.0149,-0.051,-1.378
2016-04-18,103.0686,104.5232,116.5136,0.0,-0.954
2016-04-19,103.4666,104.9268,117.1124,0.0,-0.445
2016-04-20,103.4534,104.9134,116.9723,-0.013,-0.564
2016-04-21,103.2639,104.7212,116.5025,-0.196,-0.963
2016-04-22,102.8158,104.2668,116.4827,-0.629,-0.98
2016-04-25,102.9348,104.3874,116.2339,-0.514,-1.192
2016-04-26,103.0845,104.5393,116.3326,-0.369,-1.108
2016-04-27,102.8978,104.35,116.6406,-0.55,-0.846
2016-04-28,102.695,104.1443,116.0263,-0.746,-1.368
2016-04-29,102.6674,104.1163,115.7197,-0.772,-1.629
2016-05-02,102.7881,104.2387,116.1598,-0.656,-1.255
2016-05-03,102.2448,103.6877,115.415,-1.181,-1.888
2016-05-04,101.7601,103.1963,114.8953,-1.649,-2.329
2016-05-05,101.7496,103.1856,114.9433,-1.659,-2.289
2016-05-06,102.1033,103.5442,115.1481,-1.318,-2.115
2016-05-09,101.8798,103.3176,115.1075,-1.534,-2.149
2016-05-10,102.5666,104.0141,116.0512,-0.87,-1.347
2016-05-11,102.3133,103.7572,115.4726,-1.115,-1.839
2016-05-12,102.1978,103.64,115.505,-1.226,-1.811
2016-05-13,101.8039,103.2406,114.8167,-1.607,-2.396
2016-05-16,102.343,103.7873,115.5045,-1.086,-1.812
2016-05-17,101.9445,103.3833,114.8903,-1.471,-2.334
2016-05-18,101.7091,103.1445,114.6298,-1.699,-2.555
2016-05-19,101.2168,102.6453,114.3574,-2.174,-2.787
2016-05-20,101.6858,103.1209,114.8267,-1.721,-2.388
2016-05-23,101.6209,103.055,114.6951,-1.784,-2.5
2016-05-24,102.2329,103.6756,115.5622,-1.192,-1.763
2016-05-25,102.7073,104.1567,116.1026,-0.734,-1.303
2016-05-26,102.873,104.3248,116.2588,-0.574,-1.17
2016-05-27,103.2012,104.6577,116.3737,-0.256,-1.073
2016-05-31,103.8434,105.3089,116.2953,0.0,-1.139
2016-06-01,103.9806,105.448,116.4043,0.0,-1.047
2016-06-02,104.2031,105.6736,116.681,0.0,-0.811
2016-06-03,104.8646,106.3445,117.0446,0.0,-0.502
2016-06-06,105.3112,106.7974,117.3725,0.0,-0.224
2016-06-07,105.4174,106.9051,117.6629,0.0,0.0
2016-06-08,105.7997,107.2928,117.9616,0.0,0.0
2016-06-09,105.5314,107.0207,117.616,-0.254,-0.293
2016-06-10,104.8622,106.3421,116.5708,-0.886,-1.179
2016-06-13,105.9936,107.4895,115.9012,0.0,-1.747
2016-06-14,105.5682,107.058,115.5225,-0.401,-2.068
2016-06-15,105.7549,107.2473,115.7364,-0.225,-1.886
2016-06-16,106.6602,108.1654,115.917,0.0,-1.733
