date,VOO,QQQ,VEA,IEMG,SGOV,IEF,SCHP,DBMF,SGOL,BITB,CAOS,VXUS,BND
2023-11-16,0.140394,0.085582,-0.222035,-0.845738,0.049771,0.751848,0.355511,-0.863306,1.120603,-4.555929,0.016911,-0.434853,0.598973
2023-11-17,0.147442,0.023313,1.246122,0.182773,0.019905,0.064878,0.09843,-0.253994,0.0,1.222284,0.001207,1.037305,0.141746
2023-11-18,,,,,,,,,,-0.030004,,,
2023-11-19,,,,,,,,,,2.188953,,,
2023-11-20,,,,,,,,,,0.241825,,,
2023-11-21,-0.261125,-0.580951,-0.393858,-0.600726,0.029857,0.129535,-0.215643,0.036482,1.057086,-4.437779,-0.019331,-0.447716,0.141322
2023-11-22,0.432353,0.409305,0.197694,-0.201455,0.039752,-0.032317,0.117845,0.839105,-0.41841,4.519282,0.057987,0.089944,0.084709
2023-11-23,,,,,,,,,,-0.381271,,,
2023-11-24,,,,,,,,,,1.154906,,,
2023-11-25,,,,,,,,,,0.20284,,,
2023-11-26,,,,,,,,,,-0.840473,,,
2023-11-27,,,,,,,,,,-0.600209,,,
2023-11-28,0.098158,0.26211,0.174695,0.849518,0.009923,0.440992,0.392816,-0.583516,1.349949,1.5486,0.003619,0.340669,0.422602
2023-11-29,-0.064585,-0.097405,0.239812,-0.581624,0.029808,0.524747,0.391353,-0.51357,0.204913,0.072444,-0.028973,-0.035735,0.519009
2023-11-30,0.387769,-0.251395,-0.043486,0.16139,0.029799,-0.490057,-0.155939,0.626854,-0.460123,-0.384976,0.057953,0.071496,-0.320972
2023-12-01,0.586549,0.285464,1.022638,0.543799,0.032893,0.943542,0.526722,-1.392453,1.746277,2.587995,0.061547,0.911058,0.81568
2023-12-02,,,,,,,,,,2.035687,,,
2023-12-03,,,,,,,,,,1.271796,,,
2023-12-04,,,,,,,,,,5.006973,,,
2023-12-05,-0.030961,0.251081,-0.325946,-0.425361,0.019917,0.704751,0.488842,-0.811502,-0.361009,5.003682,-0.013261,-0.321491,0.643156
