date,VOO,QQQ,VEA,IEMG,IEF,SCHP,SGOL,BENCH_US,BENCH_INTL,BENCH_BOND,SGOV,CAOS,DBMF
2019-08-31,-0.015911,-0.018995,-0.023480,-0.037637,0.024782,0.022727,0.065213,-0.015911,-0.023480,0.027820,0.001692,0.001692,0.037700
2019-09-30,0.018618,0.009179,0.027193,0.013243,-0.006916,-0.010668,-0.035152,0.018618,0.027193,-0.005971,0.001611,0.001611,-0.030700
2019-10-31,0.021550,0.043801,0.033796,0.038672,0.001668,-0.001507,0.031180,0.021550,0.033796,0.002171,0.001475,0.001475,-0.026300
2019-11-30,0.036204,0.040694,0.011091,0.001504,-0.003662,0.002264,-0.030303,0.036204,0.011092,-0.000626,0.001248,0.001248,0.007400
2019-12-31,0.030078,0.038864,0.042686,0.069605,-0.003685,0.003909,0.036777,0.030078,0.042686,-0.001441,0.001283,0.001283,-0.003800
2020-01-31,-0.000503,0.030384,-0.033034,-0.050462,0.021878,0.021244,0.041724,-0.000503,-0.033034,0.021186,0.001254,0.001254,0.001400
2020-02-29,-0.082413,-0.060574,-0.067169,-0.037051,0.021276,0.009658,-0.011877,-0.082413,-0.067169,0.017066,0.001258,0.001258,-0.013200
2020-03-31,-0.124013,-0.072858,-0.161105,-0.175225,0.022712,-0.013099,0.012339,-0.124013,-0.161105,-0.005856,0.001025,0.001025,-0.010700
2020-04-30,0.128138,0.149737,0.080861,0.092924,0.004648,0.025354,0.063660,0.128138,0.080861,0.016931,0.000025,0.000025,0.002900
2020-05-31,0.047559,0.066009,0.048044,0.023306,0.004221,0.005091,0.031291,0.047559,0.048044,0.005395,0.000075,0.000075,-0.003600
2020-06-30,0.019658,0.062867,0.042423,0.071554,0.002967,0.010854,0.032299,0.019658,0.042423,0.007016,0.000107,0.000107,-0.005200
2020-07-31,0.056270,0.073465,0.041035,0.083762,0.004853,0.022906,0.094702,0.056270,0.041035,0.015509,0.000113,0.000113,0.030400
2020-08-31,0.074019,0.109447,0.043057,0.022603,-0.001390,0.009797,0.002445,0.074019,0.043057,-0.010190,0.000069,0.000069,-0.001200
2020-09-30,-0.040058,-0.057786,-0.019631,-0.016685,0.000739,-0.003332,-0.040709,-0.040059,-0.019631,0.000774,0.000079,0.000079,-0.014200
2020-10-31,-0.026714,-0.030449,-0.022076,0.019392,-0.005912,-0.006969,-0.005351,-0.026714,-0.022077,-0.006112,0.000071,0.000071,-0.004800
2020-11-30,0.109357,0.112258,0.129347,0.082197,0.002231,0.011930,-0.054171,0.109356,0.129348,0.011103,0.000069,0.000069,0.026400
2020-12-31,0.038374,0.049024,0.058142,0.058887,0.001370,0.011287,0.066115,0.038374,0.058141,0.001558,0.000063,0.000063,0.042300
2021-01-31,-0.010213,0.002614,-0.001031,0.029291,-0.004616,0.004158,-0.024193,-0.010214,-0.001031,-0.007917,0.000054,0.000054,-0.010400
2021-02-28,0.027575,-0.001335,0.023220,0.016524,-0.013228,-0.017253,-0.064527,0.027575,0.023220,-0.015105,0.000040,0.000040,0.028900
2021-03-31,0.043689,0.017168,0.016878,-0.010301,-0.008798,-0.000771,-0.008275,0.043689,0.016879,-0.013778,0.000029,0.000029,0.008500
2021-04-30,0.053227,0.059098,0.027833,0.018569,0.007226,0.013380,0.031217,0.053227,0.027833,0.009518,0.000011,0.000011,0.023700
2021-05-31,0.006887,-0.012012,0.031431,0.017334,0.005167,0.009729,0.076501,0.006887,0.031431,0.002408,0.000003,0.000003,0.020600
2021-06-30,0.023213,0.062621,-0.004698,0.014198,-0.000871,0.007105,-0.069225,0.023213,-0.004698,0.007742,0.000007,0.000007,-0.011200
2021-07-31,0.023620,0.028609,-0.012814,-0.062864,0.011356,0.025535,0.023605,0.023620,-0.012814,0.012118,0.000033,0.000033,0.012000
2021-08-31,0.030290,0.042187,0.017308,0.026708,-0.002766,-0.001346,0.001324,0.030290,0.017308,-0.002012,0.000033,0.000033,0.001900
2021-09-30,-0.046689,-0.056832,-0.034260,-0.033748,-0.009713,-0.007675,-0.032893,-0.046690,-0.034259,-0.009129,0.000033,0.000033,0.006100
2021-10-31,0.069932,0.078640,0.026070,0.011051,-0.007186,0.011065,0.015781,0.069932,0.026069,-0.000263,0.000023,0.000023,0.031900
2021-11-30,-0.007028,0.019968,-0.044103,-0.032167,0.004242,0.009576,-0.005272,-0.007027,-0.044103,0.003297,0.000040,0.000040,-0.023300
2021-12-31,0.044644,0.011523,0.040751,0.017315,-0.003432,0.001561,0.030390,0.044644,0.040751,-0.004076,0.000040,0.000040,0.008500
2022-01-31,-0.051879,-0.087470,-0.028362,0.004161,-0.015914,-0.018634,-0.017784,-0.051879,-0.028362,-0.021714,0.000027,0.000027,0.016600
2022-02-28,-0.030021,-0.044760,-0.029693,-0.043035,-0.002781,0.007032,0.058162,-0.030020,-0.029693,-0.011332,0.000144,0.000144,0.011800
2022-03-31,0.036921,0.046679,-0.004294,-0.024720,-0.031135,-0.016446,0.026219,0.036921,-0.004295,-0.028168,0.000240,0.000240,0.061200
2022-04-30,-0.087303,-0.135957,-0.062598,-0.055461,-0.023884,-0.021536,-0.020470,-0.087303,-0.062597,-0.038439,0.000411,0.000411,0.051800
2022-05-31,0.001703,-0.015866,0.013912,0.005799,0.007362,-0.009538,-0.034882,0.001703,0.013912,0.005770,0.000673,0.000673,0.002900
2022-06-30,-0.082725,-0.089079,-0.083092,-0.044644,-0.008270,-0.030161,-0.020948,-0.082724,-0.083091,-0.014969,0.000858,0.000858,0.011100
2022-07-31,0.092096,0.125517,0.036320,-0.008735,0.019216,0.040689,-0.022837,0.092095,0.036320,0.023113,0.001333,0.001333,-0.031800
2022-08-31,-0.040907,-0.051322,-0.040888,0.002299,-0.029086,-0.026316,-0.028419,-0.040907,-0.040888,-0.027672,0.001915,0.001915,0.014900
2022-09-30,-0.092210,-0.105355,-0.099946,-0.101808,-0.032554,-0.066191,-0.029426,-0.092209,-0.099946,-0.041752,0.002383,0.002383,0.040800
2022-10-31,0.080813,0.039998,0.034014,-0.034483,-0.008276,0.012626,-0.015941,0.080812,0.034014,-0.013743,0.002650,0.002650,0.010400
2022-11-30,0.055756,0.055442,0.133553,0.144196,0.025503,0.018288,0.067302,0.055756,0.133553,0.036925,0.003312,0.003312,-0.049700
2022-12-31,-0.057766,-0.090137,-0.021585,-0.021066,-0.007771,-0.013286,0.042211,-0.057766,-0.021585,-0.006069,0.003544,0.003544,0.004900
2023-01-31,0.062682,0.106429,0.084034,0.077733,0.024461,0.021205,0.060340,0.062682,0.084034,0.031871,0.003550,0.003550,-0.000500
2023-02-28,-0.024497,-0.003598,-0.041528,-0.062735,-0.025290,-0.014950,-0.052138,-0.024497,-0.041528,-0.025505,0.003808,0.003808,0.013000
2023-03-31,0.036585,0.094927,0.026325,0.025418,0.029680,0.029103,0.076603,0.036586,0.026325,0.025624,0.003925,0.003925,-0.049500
2023-04-30,0.015509,0.005079,0.016921,-0.006646,0.007027,0.000822,0.010716,0.015509,0.016921,0.005476,0.003821,0.003821,0.015500
2023-05-31,0.004208,0.078838,-0.033833,-0.024794,-0.010989,-0.012315,-0.013165,0.004208,-0.033833,-0.010869,0.004102,0.004102,0.005500
2023-06-30,0.065950,0.063038,0.043654,0.042966,-0.012241,-0.004536,-0.021793,0.065950,0.043654,-0.003735,0.004373,0.004373,0.013400
2023-07-31,0.032024,0.038601,0.038910,0.059098,-0.001100,0.000843,0.025714,0.032024,0.038910,-0.000514,0.004294,0.004294,0.004800
2023-08-31,-0.016022,-0.014830,-0.044409,-0.056902,-0.002015,-0.008424,-0.016392,-0.016022,-0.044409,-0.005765,0.004373,0.004373,-0.006500
2023-09-30,-0.047783,-0.050799,-0.033216,-0.020668,-0.018461,-0.018967,-0.046486,-0.047783,-0.033216,-0.024887,0.004415,0.004415,0.031300
2023-10-31,-0.021154,-0.020655,-0.035506,-0.034441,-0.009378,-0.006999,0.074184,-0.021154,-0.035507,-0.015681,0.004417,0.004417,-0.006200
2023-11-30,0.091196,0.108188,0.085093,0.067607,0.031676,0.026431,0.026647,0.091195,0.085094,0.045060,0.004433,0.004433,-0.027600
2023-12-31,0.045351,0.055870,0.048552,0.029703,0.028857,0.026210,0.011923,0.045351,0.048552,0.036962,0.004365,0.004365,-0.009500
2024-01-31,0.016657,0.018192,-0.016146,-0.031972,0.002131,0.002558,-0.006788,0.016657,-0.016146,-0.002346,0.004317,0.004317,0.011700
2024-02-29,0.053287,0.052834,0.030635,0.039793,-0.015119,-0.011054,-0.001318,0.053287,0.030634,-0.013862,0.004323,0.004323,0.046500
2024-03-31,0.032049,0.012750,0.030661,0.015729,0.005823,0.007223,0.083932,0.032049,0.030661,0.008216,0.004353,0.004353,0.033700
2024-04-30,-0.040956,-0.043738,-0.022739,0.010177,-0.020670,-0.016239,0.033372,-0.040956,-0.022739,-0.024402,0.004336,0.004336,0.017600
2024-05-31,0.049457,0.061518,0.040190,0.019403,0.015164,0.018245,0.013747,0.049457,0.040190,0.017026,0.004371,0.004371,-0.022400
2024-06-30,0.035743,0.064701,-0.009178,0.021684,0.010531,0.007291,0.002066,0.035743,-0.009179,0.009338,0.004371,0.004371,-0.016500
2024-07-31,0.012047,-0.016781,0.027921,0.010065,0.023901,0.018010,0.042445,0.012047,0.027922,0.023130,0.004344,0.004344,-0.014400
2024-08-31,0.024141,0.011039,0.024648,0.010676,0.012354,0.008425,0.027735,0.024141,0.024648,0.013340,0.004279,0.004279,-0.024600
2024-09-30,0.021224,0.026216,0.025755,0.070559,0.011045,0.014279,0.057062,0.021224,0.025755,0.013101,0.004140,0.004140,0.012700
2024-10-31,-0.009158,-0.008646,-0.047093,-0.031322,-0.024472,-0.018287,0.038769,-0.009158,-0.047093,-0.024411,0.003748,0.003748,-0.024100
2024-11-30,0.058566,0.053508,-0.002521,-0.019401,0.007330,0.004234,-0.029690,0.058566,-0.002521,0.011376,0.003693,0.003693,0.024100
2024-12-31,-0.023935,0.004540,-0.025835,-0.004578,-0.012833,-0.016349,-0.010463,-0.023935,-0.025835,-0.017559,0.003644,0.003644,0.012600
2025-01-31,0.027724,0.021634,0.033245,0.004640,0.005455,0.012206,0.069717,0.027725,0.033245,0.006336,0.003507,0.003507,0.013300
2025-02-28,-0.013157,-0.027035,0.017875,0.002487,0.020639,0.022394,0.008640,-0.013157,0.017875,0.020841,0.003490,0.003490,-0.017600
2025-03-31,-0.056483,-0.075862,0.002732,0.013596,0.005462,0.006583,0.100818,-0.056483,0.002732,0.000120,0.003494,0.003494,0.006500
2025-04-30,-0.006875,0.013968,0.031109,0.002099,0.012391,0.000839,0.058345,-0.006875,0.031109,0.004152,0.003494,0.003494,-0.033500
2025-05-31,0.062809,0.091783,0.046229,0.038394,-0.008552,-0.006706,-0.004871,0.062809,0.046229,-0.007125,0.003492,0.003492,-0.016000
2025-06-30,0.050760,0.063858,0.038809,0.051899,0.012433,0.009736,0.001672,0.050760,0.038809,0.015713,0.003527,0.003527,0.016000
2025-07-31,0.022281,0.024237,-0.009468,0.010890,-0.004689,0.000845,-0.000364,0.022281,-0.009468,-0.002985,0.003492,0.003492,-0.010100
2025-08-31,0.020172,0.009540,0.041875,0.029785,0.015434,0.015190,0.054810,0.020173,0.041875,0.008316,0.003529,0.003529,0.013200
2025-09-30,0.036381,0.053762,0.036227,0.056858,0.003197,0.004735,0.105680,0.036381,0.036227,0.010419,0.003369,0.003369,0.034500
2025-10-31,0.023292,0.047804,0.015248,0.014039,0.005290,0.003344,0.036815,0.023292,0.015248,0.006250,0.003204,0.003204,0.011200
2025-11-30,0.002343,-0.015610,0.002503,-0.012691,0.009149,0.001667,0.059289,0.002343,0.002503,0.006228,0.003098,0.003098,0.002700
2025-12-31,0.000494,-0.006699,0.026584,0.012242,-0.002664,-0.004718,0.025437,0.000494,0.026584,-0.002844,0.003081,0.003081,0.012000
2026-01-31,0.014384,0.012306,0.057367,0.049706,-0.000685,0.004273,0.089768,0.014384,0.057367,0.002262,0.002956,0.002956,0.052700
2026-02-28,-0.007706,-0.023445,0.053084,0.028579,0.017982,0.012766,0.109591,-0.007706,0.053084,0.015281,0.002977,0.002977,0.037800
2026-03-31,-0.049964,-0.048383,-0.086437,-0.076274,-0.018373,-0.013445,-0.111442,-0.049964,-0.086437,-0.016987,0.002982,0.002982,-0.014800
2026-04-30,0.104813,0.156901,0.081608,0.092893,0.000218,0.010738,-0.007079,0.104813,0.081608,0.001150,0.003000,0.003000,0.020200
2026-05-31,0.052511,0.105685,0.037538,0.019698,-0.000691,0.000843,-0.011745,0.052511,0.037538,0.003327,0.002988,0.002988,0.003000
2026-06-30,-0.009640,-0.001491,-0.001957,-0.000716,0.001317,-0.003370,-0.117882,-0.009640,-0.001957,0.002174,0.002990,0.002990,-0.014400
2026-07-31,-0.000766,-0.065739,-0.009829,-0.018283,-0.012170,-0.007810,0.006513,-0.000766,-0.009829,-0.016580,0.003110,0.003110,-0.006300
2026-08-31,0.035873,0.050931,0.027574,0.028340,0.004107,0.002595,0.072016,0.035873,0.027574,0.005269,0.003068,0.003068,
