date,me_net_value,me_gross_value,benchmark_value,me_drawdown_pct,benchmark_drawdown_pct
2022-01-03,100.0,100.0,100.0,0.0,0.0
2022-01-04,99.7018,99.7018,100.0039,-0.298,0.0
2022-01-05,98.3345,98.3345,98.9002,-1.665,-1.104
2022-01-06,98.1757,98.1757,98.7483,-1.824,-1.256
2022-01-07,97.9116,97.9116,98.5909,-2.088,-1.413
2022-01-10,97.7221,97.7221,98.3597,-2.278,-1.644
2022-01-11,98.5279,98.5279,99.0633,-1.472,-0.941
2022-01-12,98.881,98.881,99.401,-1.119,-0.603
2022-01-13,97.904,97.904,98.7488,-2.096,-1.255
2022-01-14,98.0576,98.0576,98.5233,-1.942,-1.481
2022-01-18,97.1065,97.1065,97.2972,-2.893,-2.707
2022-01-19,96.755,96.755,97.0062,-3.245,-2.998
2022-01-20,96.2562,96.2562,96.5766,-3.744,-3.427
2022-01-21,94.7892,94.7892,95.7045,-5.211,-4.299
2022-01-24,94.7953,94.7953,95.5706,-5.205,-4.433
2022-01-25,94.3398,94.3398,94.9994,-5.66,-5.004
2022-01-26,94.0474,94.0474,94.5769,-5.953,-5.427
2022-01-27,93.7409,93.7409,94.3868,-6.259,-5.617
2022-01-28,94.8666,94.8666,95.4101,-5.133,-4.594
2022-01-31,95.8941,95.8941,96.4209,-4.106,-3.583
2022-02-01,96.2101,96.2101,96.8167,-3.79,-3.187
2022-02-02,96.4371,96.4371,97.3354,-3.563,-2.668
2022-02-03,95.209,95.209,96.0165,-4.791,-3.987
2022-02-04,95.9724,95.9724,95.9808,-4.028,-4.023
2022-02-07,95.9837,95.9837,95.9184,-4.016,-4.085
2022-02-08,96.3554,96.3554,96.2057,-3.645,-3.798
2022-02-09,97.2694,97.2694,97.1067,-2.731,-2.897
2022-02-10,96.2656,96.2656,95.8517,-3.734,-4.152
2022-02-11,95.5992,95.5992,95.0848,-4.401,-4.919
2022-02-14,95.4544,95.4544,94.63,-4.546,-5.374
2022-02-15,96.269,96.269,95.4893,-3.731,-4.514
2022-02-16,96.3786,96.3786,95.6738,-3.621,-4.33
2022-02-17,95.0496,95.0496,94.6925,-4.95,-5.311
2022-02-18,94.6896,94.6896,94.4032,-5.31,-5.6
2022-02-22,94.0929,94.0929,93.7532,-5.907,-6.25
2022-02-23,93.2382,93.2382,92.7231,-6.762,-7.281
2022-02-24,94.0056,94.0056,93.1108,-5.994,-6.893
2022-02-25,94.9615,94.9615,94.3493,-5.038,-5.654
2022-02-28,95.4261,95.4261,94.299,-4.574,-5.705
2022-03-01,95.2901,95.2901,93.6052,-4.71,-6.398
2022-03-02,95.7816,95.7816,93.9787,-4.218,-6.025
2022-03-03,95.2454,95.2454,93.6819,-4.755,-6.322
2022-03-04,94.4585,94.4585,93.1,-5.542,-6.904
2022-03-07,93.3071,93.3071,91.2722,-6.693,-8.731
2022-03-08,93.4455,93.4455,90.9261,-6.555,-9.077
2022-03-09,94.5802,94.5802,92.3502,-5.42,-7.653
2022-03-10,93.9824,93.9824,91.7608,-6.018,-8.243
2022-03-11,93.3145,93.3145,91.0652,-6.686,-8.938
2022-03-14,92.656,92.656,90.4306,-7.344,-9.573
2022-03-15,93.2237,93.2237,91.3804,-6.776,-8.623
2022-03-16,94.7217,94.7217,93.0012,-5.278,-7.002
2022-03-17,95.289,95.289,93.5745,-4.711,-6.429
2022-03-18,95.9489,95.9489,94.3078,-4.051,-5.696
2022-03-21,95.9315,95.9315,93.781,-4.068,-6.223
2022-03-22,96.8347,96.8347,94.3195,-3.165,-5.684
2022-03-23,96.6162,96.6162,93.8107,-3.384,-6.193
2022-03-24,97.2264,97.2264,94.4455,-2.774,-5.558
2022-03-25,97.3256,97.3256,94.2912,-2.674,-5.713
2022-03-28,97.8178,97.8178,94.6286,-2.182,-5.375
2022-03-29,98.5316,98.5316,95.646,-1.468,-4.358
2022-03-30,98.2174,98.2174,95.4249,-1.783,-4.579
2022-03-31,97.2401,97.2401,94.5577,-2.76,-5.446
2022-04-01,97.2865,97.4815,94.7862,-2.713,-5.217
2022-04-04,98.0348,98.2313,95.2915,-1.965,-4.712
2022-04-05,97.0997,97.2943,94.1746,-2.9,-5.829
2022-04-06,96.1425,96.3352,93.4401,-3.857,-6.564
2022-04-07,96.3173,96.5103,93.5398,-3.683,-6.464
2022-04-08,96.044,96.2365,93.2548,-3.956,-6.749
2022-04-11,94.9522,95.1425,92.212,-5.048,-7.792
2022-04-12,94.9599,95.1502,92.0951,-5.04,-7.909
2022-04-13,95.8367,96.0288,92.7709,-4.163,-7.233
2022-04-14,95.0281,95.2186,91.9438,-4.972,-8.06
2022-04-18,95.1957,95.3865,91.7614,-4.804,-8.242
2022-04-19,95.8445,96.0366,92.1563,-4.155,-7.847
2022-04-20,95.6132,95.8048,92.4234,-4.387,-7.58
2022-04-21,94.8526,95.0427,91.4353,-5.147,-8.568
2022-04-22,93.5782,93.7657,90.1015,-6.422,-9.902
2022-04-25,93.6973,93.8851,90.4018,-6.303,-9.602
2022-04-26,92.1742,92.3589,89.0123,-7.826,-10.991
2022-04-27,92.4302,92.6154,89.1052,-7.57,-10.898
2022-04-28,93.8341,94.0221,90.226,-6.166,-9.777
2022-04-29,92.1773,92.362,88.5043,-7.823,-11.499
2022-05-02,92.4678,92.6531,88.4815,-7.532,-11.522
2022-05-03,92.4213,92.6065,88.8698,-7.579,-11.134
2022-05-04,93.8666,94.0547,90.4179,-6.133,-9.586
2022-05-05,91.7977,91.9817,88.217,-8.202,-11.786
2022-05-06,91.4648,91.6481,87.666,-8.535,-12.337
2022-05-09,89.2434,89.4222,86.1883,-10.757,-13.815
2022-05-10,89.4129,89.5921,86.4645,-10.587,-13.539
2022-05-11,88.6914,88.8692,85.9584,-11.309,-14.045
2022-05-12,88.4966,88.674,85.9412,-11.503,-14.062
2022-05-13,89.7495,89.9294,87.0323,-10.251,-12.971
2022-05-16,89.7572,89.9371,86.9662,-10.243,-13.037
2022-05-17,90.4789,90.6602,87.7732,-9.521,-12.23
2022-05-18,88.7551,88.933,86.1702,-11.245,-13.833
2022-05-19,88.855,89.033,86.2138,-11.145,-13.79
2022-05-20,88.7984,88.9764,86.43,-11.202,-13.573
2022-05-23,89.3906,89.5697,87.1697,-10.609,-12.834
2022-05-24,89.0256,89.204,87.0869,-10.974,-12.916
2022-05-25,89.3742,89.5533,87.5386,-10.626,-12.465
2022-05-26,90.2006,90.3814,88.3707,-9.799,-11.633
2022-05-27,91.12,91.3026,89.5515,-8.88,-10.452
2022-05-31,91.2381,91.4209,89.164,-8.762,-10.839
2022-06-01,90.813,90.995,88.5366,-9.187,-11.467
2022-06-02,91.8497,92.0338,89.576,-8.15,-10.427
2022-06-03,91.0521,91.2346,88.6822,-8.948,-11.321
2022-06-06,91.3246,91.5076,88.6398,-8.675,-11.364
2022-06-07,91.6917,91.8754,89.1551,-8.308,-10.848
2022-06-08,91.305,91.488,88.4804,-8.695,-11.523
2022-06-09,90.2713,90.4522,87.2491,-9.729,-12.754
2022-06-10,88.9604,89.1386,85.608,-11.04,-14.395
2022-06-13,86.4012,86.5744,83.1947,-13.599,-16.809
2022-06-14,86.184,86.3568,82.8869,-13.816,-17.116
2022-06-15,86.9433,87.1175,83.9935,-13.057,-16.01
2022-06-16,85.4372,85.6084,82.5933,-14.563,-17.41
2022-06-17,85.5819,85.7534,82.6419,-14.418,-17.361
2022-06-21,86.5028,86.6761,83.5119,-13.497,-16.491
2022-06-22,86.2079,86.3807,83.5547,-13.792,-16.449
2022-06-23,86.5952,86.7687,84.0353,-13.405,-15.968
2022-06-24,87.7949,87.9709,85.4037,-12.205,-14.6
2022-06-27,87.5708,87.7462,85.0892,-12.429,-14.914
2022-06-28,86.7865,86.9604,84.3159,-13.213,-15.687
2022-06-29,86.8567,87.0308,84.4317,-13.143,-15.572
2022-06-30,86.439,86.6123,84.2715,-13.561,-15.732
2022-07-01,86.5158,86.8629,84.8797,-13.484,-15.124
2022-07-05,86.6901,87.0379,84.6881,-13.31,-15.315
2022-07-06,86.719,87.0669,84.5757,-13.281,-15.428
2022-07-07,87.6757,88.0275,85.2712,-12.324,-14.732
2022-07-08,87.6785,88.0303,85.1517,-12.321,-14.852
2022-07-11,86.6919,87.0397,84.5582,-13.308,-15.445
2022-07-12,86.1287,86.4742,84.2768,-13.871,-15.726
2022-07-13,86.3012,86.6474,84.2066,-13.699,-15.797
2022-07-14,86.2032,86.5491,83.7874,-13.797,-16.216
2022-07-15,86.9543,87.3032,84.7495,-13.046,-15.254
2022-07-18,87.1298,87.4794,84.466,-12.87,-15.537
2022-07-19,88.3757,88.7303,85.7571,-11.624,-14.246
2022-07-20,88.6081,88.9636,85.8587,-11.392,-14.145
2022-07-21,89.1687,89.5264,86.683,-10.831,-13.32
2022-07-22,88.6483,89.004,86.5518,-11.352,-13.452
2022-07-25,88.3686,88.7232,86.5754,-11.631,-13.428
2022-07-26,87.802,88.1542,85.9615,-12.198,-14.042
2022-07-27,89.4487,89.8075,87.3294,-10.551,-12.674
2022-07-28,90.208,90.5699,88.1246,-9.792,-11.879
2022-07-29,90.8111,91.1755,88.7892,-9.189,-11.214
2022-08-01,90.5599,90.9233,88.7792,-9.44,-11.224
2022-08-02,90.0773,90.4387,87.9758,-9.923,-12.028
2022-08-03,90.9479,91.3128,88.8272,-9.052,-11.176
2022-08-04,90.9866,91.3517,88.9749,-9.013,-11.029
2022-08-05,90.8147,91.1791,88.422,-9.185,-11.581
2022-08-08,91.0562,91.4215,88.5941,-8.944,-11.409
2022-08-09,90.6158,90.9794,88.2804,-9.384,-11.723
2022-08-10,91.6725,92.0403,89.5038,-8.328,-10.5
2022-08-11,91.5977,91.9652,89.3365,-8.402,-10.667
2022-08-12,92.5072,92.8783,90.2766,-7.493,-9.727
2022-08-15,92.5935,92.965,90.3747,-7.406,-9.629
2022-08-16,92.5581,92.9295,90.4065,-7.442,-9.597
2022-08-17,91.9844,92.3535,89.8177,-8.016,-10.186
2022-08-18,92.1173,92.4869,89.9297,-7.883,-10.074
2022-08-19,90.8355,91.1999,88.951,-9.165,-11.052
2022-08-22,89.9229,90.2837,87.755,-10.077,-12.248
2022-08-23,89.9381,90.299,87.6998,-10.062,-12.304
2022-08-24,90.0087,90.3698,87.7588,-9.991,-12.245
2022-08-25,90.7974,91.1617,88.7068,-9.203,-11.297
2022-08-26,88.909,89.2657,86.9596,-11.091,-13.044
2022-08-29,88.5816,88.937,86.5186,-11.418,-13.485
2022-08-30,87.9746,88.3276,86.0047,-12.025,-13.999
2022-08-31,87.6701,88.0218,85.5202,-12.33,-14.483
2022-09-01,87.6655,88.0172,85.2641,-12.335,-14.739
2022-09-02,87.2544,87.6045,84.8772,-12.746,-15.126
2022-09-06,86.723,87.071,84.3532,-13.277,-15.65
2022-09-07,87.5904,87.9418,85.3583,-12.41,-14.645
2022-09-08,87.7597,88.1118,85.4934,-12.24,-14.51
2022-09-09,89.0148,89.3719,86.3878,-10.985,-13.616
2022-09-12,89.6678,90.0275,86.9687,-10.332,-13.035
2022-09-13,87.2053,87.5551,84.629,-12.795,-15.374
2022-09-14,87.4104,87.7611,84.8824,-12.59,-15.121
2022-09-15,86.6446,86.9922,84.2264,-13.355,-15.777
2022-09-16,86.3121,86.6583,83.7923,-13.688,-16.211
2022-09-19,86.5391,86.8863,84.1138,-13.461,-15.889
2022-09-20,85.9268,86.2716,83.3291,-14.073,-16.674
2022-09-21,85.2228,85.5647,82.583,-14.777,-17.42
2022-09-22,84.8947,85.2353,81.91,-15.105,-18.093
2022-09-23,84.0755,84.4128,80.7827,-15.925,-19.22
2022-09-26,83.5419,83.8771,79.8119,-16.458,-20.191
2022-09-27,83.4255,83.7602,79.5077,-16.575,-20.495
2022-09-28,84.401,84.7396,80.9325,-15.599,-19.071
2022-09-29,83.4326,83.7674,79.8364,-16.567,-20.167
2022-09-30,82.8339,83.1662,79.2179,-17.166,-20.785
2022-10-03,83.8633,84.3685,80.6568,-16.137,-19.346
2022-10-04,85.3098,85.8238,82.299,-14.69,-17.704
2022-10-05,85.0995,85.6122,81.923,-14.9,-18.08
2022-10-06,84.6508,85.1607,81.2221,-15.349,-18.781
2022-10-07,83.3538,83.8559,79.844,-16.646,-20.159
2022-10-10,82.8448,83.3439,79.3366,-17.155,-20.666
2022-10-11,82.4626,82.9593,78.9239,-17.537,-21.079
2022-10-12,82.4397,82.9363,78.8369,-17.56,-21.166
2022-10-13,83.325,83.827,79.8064,-16.675,-20.197
2022-10-14,82.3194,82.8153,78.6717,-17.681,-21.331
2022-10-17,83.4456,83.9483,79.9494,-16.554,-20.054
2022-10-18,83.7669,84.2715,80.4869,-16.233,-19.516
2022-10-19,83.3777,83.88,79.769,-16.622,-20.234
2022-10-20,83.1172,83.618,79.3087,-16.883,-20.694
2022-10-21,84.0839,84.5905,80.418,-15.916,-19.585
2022-10-24,84.3533,84.8614,80.5979,-15.647,-19.405
2022-10-25,85.2814,85.7951,81.7149,-14.719,-18.288
2022-10-26,85.0904,85.603,81.7752,-14.91,-18.228
2022-10-27,84.7226,85.233,81.6303,-15.277,-18.373
2022-10-28,85.6139,86.1297,82.4343,-14.386,-17.569
2022-10-31,85.2307,85.7441,81.9633,-14.769,-18.04
2022-11-01,85.155,85.668,82.0379,-14.845,-17.965
2022-11-02,84.0439,84.5501,80.9105,-15.956,-19.093
2022-11-03,83.5661,84.0695,80.3769,-16.434,-19.626
2022-11-04,84.6748,85.1849,81.4906,-15.325,-18.513
2022-11-07,84.8817,85.393,81.739,-15.118,-18.264
2022-11-08,84.7744,85.2851,82.2442,-15.226,-17.759
2022-11-09,83.3762,83.8784,81.3198,-16.624,-18.683
2022-11-10,86.2344,86.7539,84.6141,-13.766,-15.389
2022-11-11,86.6512,87.1732,85.3021,-13.349,-14.701
2022-11-14,86.1738,86.6929,84.7427,-13.826,-15.261
2022-11-15,86.7548,87.2774,85.4353,-13.245,-14.568
2022-11-16,86.2659,86.7856,85.2184,-13.734,-14.785
2022-11-17,86.1347,86.6536,84.9971,-13.865,-15.006
2022-11-18,86.1784,86.6976,85.0772,-13.822,-14.926
2022-11-21,85.722,86.2384,84.8048,-14.278,-15.199
2022-11-22,86.3869,86.9073,85.6472,-13.613,-14.356
2022-11-23,86.8504,87.3736,86.2491,-13.15,-13.754
2022-11-25,86.7586,87.2813,86.2867,-13.241,-13.717
2022-11-28,86.045,86.5634,85.4777,-13.955,-14.526
2022-11-29,86.0805,86.599,85.4374,-13.92,-14.566
2022-11-30,87.7648,88.2935,87.1333,-12.235,-12.87
2022-12-01,87.9277,88.4574,87.5056,-12.072,-12.498
2022-12-02,87.9095,88.4391,87.6049,-12.091,-12.398
2022-12-05,86.9797,87.5037,86.4466,-13.02,-13.557
2022-12-06,86.4446,86.9654,85.9583,-13.555,-14.045
2022-12-07,86.3452,86.8653,86.1355,-13.655,-13.868
2022-12-08,86.7835,87.3063,86.4482,-13.216,-13.555
2022-12-09,86.4596,86.9804,85.9714,-13.54,-14.032
2022-12-12,86.8854,87.4088,86.4833,-13.115,-13.52
2022-12-13,87.522,88.0492,87.1866,-12.478,-12.817
2022-12-14,87.2906,87.8164,87.0276,-12.709,-12.976
2022-12-15,85.9138,86.4314,85.7308,-14.086,-14.272
2022-12-16,85.3996,85.9141,85.1334,-14.6,-14.87
2022-12-19,84.9113,85.4228,84.6208,-15.089,-15.382
2022-12-20,85.1239,85.6367,84.5138,-14.876,-15.489
2022-12-21,85.6935,86.2097,85.2687,-14.306,-14.735
2022-12-22,84.997,85.5091,84.6401,-15.003,-15.363
2022-12-23,85.1235,85.6363,84.7701,-14.877,-15.233
2022-12-27,84.9244,85.436,84.4813,-15.076,-15.522
2022-12-28,84.3494,84.8575,83.8022,-15.651,-16.201
2022-12-29,85.2402,85.7537,84.8131,-14.76,-15.19
2022-12-30,85.0277,85.5399,84.4023,-14.972,-15.601
2023-01-03,84.8836,85.5661,84.5654,-15.116,-15.438
2023-01-04,85.4099,86.0966,85.2907,-14.59,-14.713
2023-01-05,84.8692,85.5516,84.733,-15.131,-15.27
2023-01-06,86.053,86.7448,86.2724,-13.947,-13.731
2023-01-09,86.2639,86.9575,86.4361,-13.736,-13.567
2023-01-10,86.6077,87.3041,86.6157,-13.392,-13.388
2023-01-11,87.2875,87.9893,87.3468,-12.712,-12.657
2023-01-12,87.9244,88.6314,87.9607,-12.076,-12.043
2023-01-13,88.3976,89.1083,88.0809,-11.602,-11.923
2023-01-17,88.6439,89.3566,87.9931,-11.356,-12.01
2023-01-18,88.0309,88.7387,87.644,-11.969,-12.359
2023-01-19,88.0425,88.7503,87.3605,-11.958,-12.643
2023-01-20,89.1832,89.9002,88.0163,-10.817,-11.987
2023-01-23,89.8051,90.5272,88.4455,-10.195,-11.558
2023-01-24,89.7742,90.496,88.5664,-10.226,-11.437
2023-01-25,89.949,90.6722,88.6962,-10.051,-11.307
2023-01-26,90.4072,91.1341,89.0733,-9.593,-10.93
2023-01-27,90.5107,91.2384,89.0952,-9.489,-10.908
2023-01-30,89.7182,90.4396,88.3561,-10.282,-11.647
2023-01-31,90.3135,91.0396,89.1099,-9.687,-10.894
2023-02-01,91.2675,92.0013,89.9001,-8.733,-10.103
2023-02-02,91.7774,92.5153,90.3978,-8.223,-9.606
2023-02-03,90.902,91.6328,89.4752,-9.098,-10.528
2023-02-06,90.3043,91.0304,88.8588,-9.696,-11.145
2023-02-07,91.103,91.8354,89.4027,-8.897,-10.601
2023-02-08,90.5062,91.2339,88.9807,-9.494,-11.023
2023-02-09,89.9063,90.6291,88.5616,-10.094,-11.442
2023-02-10,89.6994,90.4206,88.4182,-10.301,-11.585
2023-02-13,90.3307,91.057,89.0819,-9.669,-10.922
2023-02-14,90.5095,91.2372,88.9539,-9.491,-11.05
2023-02-15,91.0618,91.794,88.9092,-8.938,-11.094
2023-02-16,90.2974,91.0235,88.1972,-9.703,-11.806
2023-02-17,90.3826,91.1093,88.163,-9.617,-11.84
2023-02-21,89.3553,90.0737,86.9401,-10.645,-13.063
2023-02-22,89.1786,89.8956,86.8701,-10.821,-13.133
2023-02-23,89.3965,90.1153,87.2608,-10.603,-12.743
2023-02-24,88.5098,89.2214,86.4,-11.49,-13.603
2023-02-27,88.9282,89.6432,86.7473,-11.072,-13.256
2023-02-28,88.6357,89.3483,86.5001,-11.364,-13.503
2023-03-01,88.7459,89.4594,86.3507,-11.254,-13.653
2023-03-02,88.9954,89.7109,86.5795,-11.005,-13.424
2023-03-03,89.5375,90.2574,87.6207,-10.462,-12.383
2023-03-06,89.5639,90.284,87.5445,-10.436,-12.459
2023-03-07,88.5548,89.2668,86.6474,-11.445,-13.356
2023-03-08,88.5758,89.2879,86.7555,-11.424,-13.248
2023-03-09,87.4346,88.1376,86.0184,-12.565,-13.985
2023-03-10,86.8422,87.5404,85.7785,-13.158,-14.225
2023-03-13,87.9061,88.6129,85.913,-12.094,-14.09
2023-03-14,88.7937,89.5076,86.4143,-11.206,-13.589
2023-03-15,88.2794,88.9892,86.1014,-11.721,-13.902
2023-03-16,89.3262,90.0444,86.769,-10.674,-13.234
2023-03-17,89.6009,90.3213,86.4671,-10.399,-13.536
2023-03-20,90.1193,90.8439,86.838,-9.881,-13.165
2023-03-21,90.772,91.5018,87.4061,-9.228,-12.597
2023-03-22,90.0792,90.8035,87.081,-9.921,-12.922
2023-03-23,90.6837,91.4128,87.3126,-9.316,-12.691
2023-03-24,90.5147,91.2425,87.5699,-9.485,-12.434
2023-03-27,90.4076,91.1345,87.3559,-9.592,-12.648
2023-03-28,90.4484,91.1756,87.3047,-9.552,-12.699
2023-03-29,91.393,92.1278,88.0081,-8.607,-11.995
2023-03-30,91.7671,92.505,88.4639,-8.233,-11.54
2023-03-31,92.44,93.1833,89.2053,-7.56,-10.798
2023-04-03,92.319,93.2478,89.6276,-7.681,-10.376
2023-04-04,92.3033,93.2319,89.5611,-7.697,-10.442
2023-04-05,92.0417,92.9676,89.4457,-7.958,-10.558
2023-04-06,92.22,93.1477,89.633,-7.78,-10.37
2023-04-10,92.4608,93.391,89.4426,-7.539,-10.561
2023-04-11,92.5954,93.527,89.5427,-7.405,-10.461
2023-04-12,92.4668,93.3971,89.4876,-7.533,-10.516
2023-04-13,93.2811,94.2195,90.1652,-6.719,-9.838
2023-04-14,93.0709,94.0072,89.857,-6.929,-10.146
2023-04-17,92.9729,93.9083,89.7856,-7.027,-10.218
2023-04-18,93.2065,94.1442,89.9217,-6.793,-10.082
2023-04-19,92.8072,93.7409,89.7615,-7.193,-10.242
2023-04-20,92.5489,93.48,89.7093,-7.451,-10.294
2023-04-21,92.3252,93.254,89.6705,-7.675,-10.333
